date_time,price,file_name
1629504000000,0.002113918622955453,01coin
1629590400000,0.0020655352116636964,01coin
1629676800000,0.0021909518235729538,01coin
1629763200000,0.0023614692989179452,01coin
1629849600000,0.0019288585244301,01coin
1629936000000,0.00195739672957308,01coin
1630022400000,0.001890261215935376,01coin
1630108800000,0.001961537289469996,01coin
1630195200000,0.001953725181456136,01coin
1630281600000,0.00232356165417906,01coin
1630368000000,0.001938199005638076,01coin
1630454400000,0.002232385635885307,01coin
1630540800000,0.0019544888093068155,01coin
1630627200000,0.0019788465863430204,01coin
1630713600000,0.001989212248221472,01coin
1630800000000,0.002007952918953964,01coin
1630886400000,0.002467911667807732,01coin
1630972800000,0.002126446186245701,01coin
1631059200000,0.001877351445026504,01coin
1631145600000,0.001896497579976932,01coin
1631232000000,0.001863349296354624,01coin
1631318400000,0.001789675366153232,01coin
1631404800000,0.001809688296717952,01coin
1631491200000,0.001842404661775276,01coin
1631577600000,0.00225907235724684,01coin
1631664000000,0.001880532267413892,01coin
1631750400000,0.001913438813197428,01coin
1631836800000,0.001919504471054092,01coin
1631923200000,0.001894271293973576,01coin
1632009600000,0.0018344974016962627,01coin
1632096000000,0.00184774533707466,01coin
1632182400000,0.0016723600581610054,01coin
1632268800000,0.001540369381220781,01coin
1632355200000,0.001786045821301464,01coin
1632441600000,0.0017988076333692515,01coin
1632528000000,0.0015976576070118168,01coin
1632614400000,0.0016270565297486753,01coin
1632700800000,0.0015154826062571756,01coin
1632787200000,0.0014593522325700122,01coin
1632873600000,0.0013852675351849091,01coin
1632960000000,0.0013611899179739651,01coin
1633046400000,0.0014379511310706036,01coin
1633132800000,0.0015982442013571902,01coin
1633219200000,0.0015893774218352877,01coin
1633305600000,0.001612234303572674,01coin
1633392000000,0.0015849482168951105,01coin
1633478400000,0.0015849482168951105,01coin
1633564800000,0.0008839844401142832,01coin
1633651200000,0.0010239210354900977,01coin
1633737600000,0.0011389609557466917,01coin
1633824000000,0.0013628388910713381,01coin
1633910400000,0.0011531840419426614,01coin
1633996800000,0.001517991097220272,01coin
1634083200000,0.00112791784111675,01coin
1634169600000,0.001149227953967048,01coin
1634256000000,0.002305242917489712,01coin
1634342400000,0.001684137309457258,01coin
1634428800000,0.0014656582386400102,01coin
1634515200000,0.0016777174873599861,01coin
1634601600000,0.001405427690412105,01coin
1634688000000,0.001172072332282933,01coin
1634774400000,0.00132535424725005,01coin
1634860800000,0.001334090102336149,01coin
1634947200000,0.001221172006613076,01coin
1635033600000,0.0013419017375774919,01coin
1635120000000,0.0018268047787879627,01coin
1635206400000,0.0013091487642333105,01coin
1635292800000,0.0015436115902713633,01coin
1635379200000,0.0013541913775397033,01coin
1635465600000,0.0014040089143132794,01coin
1635552000000,0.0014378045896375278,01coin
1635638400000,0.0014826937555961857,01coin
1635724800000,0.0014521403723608823,01coin
1635811200000,0.0014913406490412767,01coin
1635897600000,0.001257916776364428,01coin
1635984000000,0.001887796545477876,01coin
1636070400000,0.00187479476313231,01coin
1636243200000,0.001262579870898528,01coin
1636329600000,0.001262579870898528,01coin
1636416000000,0.001351999692186324,01coin
1636502400000,0.001433062158516495,01coin
1636588800000,0.0010032875117494484,01coin
1636675200000,0.000652431246412392,01coin
1636761600000,0.001284325280967222,01coin
1636848000000,0.00129236862789499,01coin
1636934400000,0.000654318201786992,01coin
1637020800000,0.0010826235281067896,01coin
1637107200000,0.0010351155085434327,01coin
1637193600000,0.0010206143011639416,01coin
1637280000000,0.0009652222931000727,01coin
1637366400000,0.000987283143182452,01coin
1637452800000,0.0009585433962443648,01coin
1637539200000,0.000948103649328792,01coin
1637625600000,0.0009021049967143856,01coin
1637712000000,0.0008063285553601138,01coin
1637798400000,0.0007434374740328718,01coin
1637884800000,0.000883646259821898,01coin
1637971200000,0.0008872854633482874,01coin
1638057600000,0.000975699677163058,01coin
1638144000000,0.0008599264006536196,01coin
1638230400000,0.0008693621035021125,01coin
1638249959000,0.000855338490558732,01coin
1612396800000,12862.539490843885,0-5x-long-algorand-token
1613174400000,19190.66908864184,0-5x-long-algorand-token
1613260800000,19190.66908864184,0-5x-long-algorand-token
1613347200000,19139.992370517975,0-5x-long-algorand-token
1613692800000,18153.992648212472,0-5x-long-algorand-token
1613779200000,18153.992648212472,0-5x-long-algorand-token
1613865600000,18287.88316895639,0-5x-long-algorand-token
1613952000000,18284.19456014902,0-5x-long-algorand-token
1614038400000,16034.251920476776,0-5x-long-algorand-token
1614124800000,14831.669934801997,0-5x-long-algorand-token
1614384000000,15643.028748113418,0-5x-long-algorand-token
1614470400000,15643.028748113418,0-5x-long-algorand-token
1614816000000,16125.079898340073,0-5x-long-algorand-token
1614902400000,16125.079898340073,0-5x-long-algorand-token
1615420800000,15978.02070256999,0-5x-long-algorand-token
1615507200000,15978.02070256999,0-5x-long-algorand-token
1615593600000,16240.0,0-5x-long-algorand-token
1615680000000,16240.0,0-5x-long-algorand-token
1616025600000,17411.55471638174,0-5x-long-algorand-token
1616112000000,17411.55471638174,0-5x-long-algorand-token
1616198400000,17319.860113953757,0-5x-long-algorand-token
1616284800000,17319.860113953757,0-5x-long-algorand-token
1616976000000,18060.145308923846,0-5x-long-algorand-token
1617062400000,18060.145308923846,0-5x-long-algorand-token
1617148800000,17502.107360761496,0-5x-long-algorand-token
1617235200000,17607.62970663189,0-5x-long-algorand-token
1617321600000,17454.50874091177,0-5x-long-algorand-token
1617408000000,17485.528123772976,0-5x-long-algorand-token
1617494400000,17065.130787997405,0-5x-long-algorand-token
1617580800000,17086.917311761248,0-5x-long-algorand-token
1617926400000,17777.45947318379,0-5x-long-algorand-token
1618012800000,17777.45947318379,0-5x-long-algorand-token
1618185600000,18333.92294639517,0-5x-long-algorand-token
1618272000000,18333.92294639517,0-5x-long-algorand-token
1618358400000,18333.599945436472,0-5x-long-algorand-token
1618617600000,19309.0,0-5x-long-algorand-token
1618704000000,19309.0,0-5x-long-algorand-token
1618790400000,18938.456989082362,0-5x-long-algorand-token
1618963200000,17008.1319016506,0-5x-long-algorand-token
1619049600000,17008.1319016506,0-5x-long-algorand-token
1619136000000,16627.828593994815,0-5x-long-algorand-token
1619222400000,15917.586672411047,0-5x-long-algorand-token
1619308800000,15475.340095843523,0-5x-long-algorand-token
1619395200000,15362.743141637755,0-5x-long-algorand-token
1619481600000,16632.531154273864,0-5x-long-algorand-token
1619568000000,17148.704143579755,0-5x-long-algorand-token
1619654400000,16889.35229628711,0-5x-long-algorand-token
1619740800000,17674.196309485826,0-5x-long-algorand-token
1619827200000,17674.196309485826,0-5x-long-algorand-token
1619913600000,17705.03684547155,0-5x-long-algorand-token
1620000000000,17698.012700937255,0-5x-long-algorand-token
1620086400000,17885.81401012501,0-5x-long-algorand-token
1620345600000,18914.75441663144,0-5x-long-algorand-token
1620432000000,18914.75441663144,0-5x-long-algorand-token
1620518400000,18548.170930623073,0-5x-long-algorand-token
1620604800000,18366.8934820487,0-5x-long-algorand-token
1620691200000,17649.245499393717,0-5x-long-algorand-token
1620777600000,18062.929860268865,0-5x-long-algorand-token
1620864000000,17339.372868512382,0-5x-long-algorand-token
1620950400000,17333.414065932062,0-5x-long-algorand-token
1621036800000,18070.855627453715,0-5x-long-algorand-token
1621123200000,18248.214018945913,0-5x-long-algorand-token
1621209600000,17681.03735207144,0-5x-long-algorand-token
1621382400000,14288.0,0-5x-long-algorand-token
1621468800000,14288.0,0-5x-long-algorand-token
1621555200000,15369.99451903707,0-5x-long-algorand-token
1621641600000,15369.99451903707,0-5x-long-algorand-token
1621728000000,14899.188570465794,0-5x-long-algorand-token
1621814400000,13484.23148632271,0-5x-long-algorand-token
1621900800000,13534.42336816198,0-5x-long-algorand-token
1621987200000,14721.306669657979,0-5x-long-algorand-token
1622073600000,15242.23430070805,0-5x-long-algorand-token
1622160000000,15242.23430070805,0-5x-long-algorand-token
1622246400000,14870.718381225626,0-5x-long-algorand-token
1622332800000,14104.440317432727,0-5x-long-algorand-token
1622419200000,14758.40772316693,0-5x-long-algorand-token
1622505600000,14758.40772316693,0-5x-long-algorand-token
1622592000000,14719.19011564234,0-5x-long-algorand-token
1622678400000,16085.025679263295,0-5x-long-algorand-token
1622764800000,16656.0,0-5x-long-algorand-token
1622851200000,16171.382400590803,0-5x-long-algorand-token
1622937600000,16299.0,0-5x-long-algorand-token
1623024000000,15891.729512301743,0-5x-long-algorand-token
1623110400000,15802.761797027504,0-5x-long-algorand-token
1623196800000,15341.71500760865,0-5x-long-algorand-token
1623283200000,16371.307305254659,0-5x-long-algorand-token
1623369600000,15789.53237968877,0-5x-long-algorand-token
1623456000000,15716.410875674348,0-5x-long-algorand-token
1623542400000,15685.0,0-5x-long-algorand-token
1623628800000,15901.0,0-5x-long-algorand-token
1623715200000,16327.0,0-5x-long-algorand-token
1623801600000,16247.205696155288,0-5x-long-algorand-token
1623974400000,16208.0,0-5x-long-algorand-token
1624060800000,16208.0,0-5x-long-algorand-token
1624147200000,15543.653349365833,0-5x-long-algorand-token
1624320000000,14060.287851054221,0-5x-long-algorand-token
1624406400000,14060.287851054221,0-5x-long-algorand-token
1624492800000,14631.0,0-5x-long-algorand-token
1624579200000,14969.0,0-5x-long-algorand-token
1624665600000,14847.0,0-5x-long-algorand-token
1624752000000,14338.0,0-5x-long-algorand-token
1624838400000,14563.0,0-5x-long-algorand-token
1624924800000,14658.0,0-5x-long-algorand-token
1625011200000,15117.0,0-5x-long-algorand-token
1625097600000,15117.0,0-5x-long-algorand-token
1625443200000,14885.0,0-5x-long-algorand-token
1625529600000,14885.0,0-5x-long-algorand-token
1625616000000,14915.523234033995,0-5x-long-algorand-token
1625702400000,15401.0,0-5x-long-algorand-token
1625788800000,14812.0,0-5x-long-algorand-token
1625875200000,15283.0,0-5x-long-algorand-token
1625961600000,15132.0,0-5x-long-algorand-token
1626048000000,15169.0,0-5x-long-algorand-token
1626134400000,15169.0,0-5x-long-algorand-token
1626307200000,14675.0,0-5x-long-algorand-token
1626393600000,14675.0,0-5x-long-algorand-token
1626480000000,14269.0,0-5x-long-algorand-token
1626566400000,14207.0,0-5x-long-algorand-token
1626652800000,14246.0,0-5x-long-algorand-token
1626739200000,14324.0,0-5x-long-algorand-token
1626825600000,13813.16667767919,0-5x-long-algorand-token
1626912000000,14082.5,0-5x-long-algorand-token
1626998400000,14299.5,0-5x-long-algorand-token
1627084800000,14260.0,0-5x-long-algorand-token
1627171200000,14530.718607890329,0-5x-long-algorand-token
1627257600000,15081.0,0-5x-long-algorand-token
1627344000000,14865.0,0-5x-long-algorand-token
1627430400000,14901.91089466724,0-5x-long-algorand-token
1627516800000,15014.0,0-5x-long-algorand-token
1627603200000,14996.904734548976,0-5x-long-algorand-token
1627689600000,14697.552835175216,0-5x-long-algorand-token
1627776000000,14810.0,0-5x-long-algorand-token
1627862400000,14916.0,0-5x-long-algorand-token
1628294400000,14980.233517624369,0-5x-long-algorand-token
1628380800000,14980.233517624369,0-5x-long-algorand-token
1628467200000,14631.0,0-5x-long-algorand-token
1628553600000,14699.0,0-5x-long-algorand-token
1628640000000,15034.0,0-5x-long-algorand-token
1628726400000,15375.0,0-5x-long-algorand-token
1628812800000,15375.0,0-5x-long-algorand-token
1628899200000,15621.15606718596,0-5x-long-algorand-token
1628985600000,16161.0,0-5x-long-algorand-token
1629072000000,16161.0,0-5x-long-algorand-token
1629158400000,15584.0,0-5x-long-algorand-token
1629244800000,15129.0,0-5x-long-algorand-token
1629331200000,15532.0,0-5x-long-algorand-token
1629417600000,16492.043231238844,0-5x-long-algorand-token
1629504000000,17132.0,0-5x-long-algorand-token
1629590400000,17324.0,0-5x-long-algorand-token
1629676800000,17035.0,0-5x-long-algorand-token
1629763200000,17160.0,0-5x-long-algorand-token
1629849600000,16607.0,0-5x-long-algorand-token
1629936000000,16574.0,0-5x-long-algorand-token
1630022400000,16030.0,0-5x-long-algorand-token
1630108800000,16505.0,0-5x-long-algorand-token
1630195200000,16361.820436580967,0-5x-long-algorand-token
1630281600000,16181.0,0-5x-long-algorand-token
1630368000000,16163.0,0-5x-long-algorand-token
1630454400000,16853.0,0-5x-long-algorand-token
1630540800000,17204.0,0-5x-long-algorand-token
1630627200000,17144.0,0-5x-long-algorand-token
1630713600000,17708.115692213476,0-5x-long-algorand-token
1630800000000,17556.0,0-5x-long-algorand-token
1630886400000,18263.393180458323,0-5x-long-algorand-token
1630972800000,19287.0,0-5x-long-algorand-token
1631059200000,18059.0,0-5x-long-algorand-token
1631145600000,22436.0,0-5x-long-algorand-token
1631232000000,25129.0,0-5x-long-algorand-token
1631318400000,23592.28689010335,0-5x-long-algorand-token
1631404800000,23619.611807243855,0-5x-long-algorand-token
1631491200000,25658.86519408554,0-5x-long-algorand-token
1631577600000,24200.0,0-5x-long-algorand-token
1631664000000,23387.779150777882,0-5x-long-algorand-token
1631750400000,23672.0,0-5x-long-algorand-token
1631836800000,23742.0,0-5x-long-algorand-token
1631923200000,22788.0,0-5x-long-algorand-token
1632009600000,23810.0,0-5x-long-algorand-token
1632096000000,23341.0,0-5x-long-algorand-token
1632182400000,21526.095402231327,0-5x-long-algorand-token
1632268800000,20875.07989322408,0-5x-long-algorand-token
1632355200000,22345.0,0-5x-long-algorand-token
1632441600000,23551.280135011453,0-5x-long-algorand-token
1632528000000,22333.19387452887,0-5x-long-algorand-token
1632614400000,21842.0,0-5x-long-algorand-token
1632700800000,21902.0,0-5x-long-algorand-token
1632787200000,21789.330496749088,0-5x-long-algorand-token
1632873600000,21181.0,0-5x-long-algorand-token
1632960000000,21819.498648977922,0-5x-long-algorand-token
1633046400000,21120.0,0-5x-long-algorand-token
1633132800000,22122.29080458927,0-5x-long-algorand-token
1633219200000,22528.0,0-5x-long-algorand-token
1633305600000,23252.40791988744,0-5x-long-algorand-token
1633392000000,23115.0,0-5x-long-algorand-token
1633478400000,23397.0,0-5x-long-algorand-token
1633564800000,22842.09628633336,0-5x-long-algorand-token
1633651200000,22890.0,0-5x-long-algorand-token
1633737600000,23325.75307584513,0-5x-long-algorand-token
1633824000000,22854.12673795216,0-5x-long-algorand-token
1633910400000,22134.69511088717,0-5x-long-algorand-token
1633996800000,21992.449965709257,0-5x-long-algorand-token
1634083200000,21887.0,0-5x-long-algorand-token
1634169600000,22371.0,0-5x-long-algorand-token
1634256000000,22399.567943692662,0-5x-long-algorand-token
1634342400000,21904.501608732164,0-5x-long-algorand-token
1634428800000,22158.833914713738,0-5x-long-algorand-token
1634515200000,22479.33258314183,0-5x-long-algorand-token
1634601600000,21707.0,0-5x-long-algorand-token
1634688000000,21699.97385820527,0-5x-long-algorand-token
1634774400000,22162.540015464787,0-5x-long-algorand-token
1634860800000,22001.0,0-5x-long-algorand-token
1634947200000,22313.87847703021,0-5x-long-algorand-token
1635033600000,22690.046392622382,0-5x-long-algorand-token
1635120000000,22691.000394541687,0-5x-long-algorand-token
1635206400000,23590.80326497235,0-5x-long-algorand-token
1635292800000,23181.0,0-5x-long-algorand-token
1635379200000,22062.0,0-5x-long-algorand-token
1635465600000,22255.494744866224,0-5x-long-algorand-token
1635552000000,22493.0,0-5x-long-algorand-token
1635638400000,22046.77070992971,0-5x-long-algorand-token
1635724800000,22210.0,0-5x-long-algorand-token
1635811200000,22070.0,0-5x-long-algorand-token
1635897600000,22295.93070933396,0-5x-long-algorand-token
1635984000000,22431.645221566676,0-5x-long-algorand-token
1636070400000,22322.940984332115,0-5x-long-algorand-token
1636156800000,22328.384207818013,0-5x-long-algorand-token
1636243200000,21741.0,0-5x-long-algorand-token
1636329600000,22221.2939193257,0-5x-long-algorand-token
1636416000000,23165.655026524968,0-5x-long-algorand-token
1636502400000,23229.384852567568,0-5x-long-algorand-token
1636588800000,22342.39061252762,0-5x-long-algorand-token
1636675200000,22321.13180958521,0-5x-long-algorand-token
1636761600000,23878.68700144668,0-5x-long-algorand-token
1636848000000,23413.825731600205,0-5x-long-algorand-token
1636934400000,22752.463809448094,0-5x-long-algorand-token
1637020800000,22345.33749012804,0-5x-long-algorand-token
1637107200000,21333.345885585924,0-5x-long-algorand-token
1637193600000,20700.484084033887,0-5x-long-algorand-token
1637280000000,22866.074266259406,0-5x-long-algorand-token
1637366400000,22118.968053974015,0-5x-long-algorand-token
1637452800000,21758.030914126437,0-5x-long-algorand-token
1637539200000,22273.606079208766,0-5x-long-algorand-token
1637625600000,21781.991270501007,0-5x-long-algorand-token
1637712000000,22104.01383285812,0-5x-long-algorand-token
1637798400000,21994.974782900736,0-5x-long-algorand-token
1637884800000,22178.806457798215,0-5x-long-algorand-token
1637971200000,21501.13839334644,0-5x-long-algorand-token
1638057600000,21384.535004283724,0-5x-long-algorand-token
1638144000000,20839.525719911213,0-5x-long-algorand-token
1638214120000,20838.220506518406,0-5x-long-algorand-token
1638230400000,20838.220506518406,0-5x-long-algorand-token
1612396800000,12871.89030730532,0-5x-long-altcoin-index-token
1612656000000,13272.832773641196,0-5x-long-altcoin-index-token
1612742400000,13272.832773641196,0-5x-long-altcoin-index-token
1612828800000,14677.003825417325,0-5x-long-altcoin-index-token
1612915200000,14677.003825417325,0-5x-long-altcoin-index-token
1613001600000,14906.791489355108,0-5x-long-altcoin-index-token
1613088000000,15434.770943988991,0-5x-long-altcoin-index-token
1613174400000,16254.585569787434,0-5x-long-altcoin-index-token
1613260800000,16254.585569787434,0-5x-long-altcoin-index-token
1613433600000,15981.36426140281,0-5x-long-altcoin-index-token
1613520000000,15981.36426140281,0-5x-long-altcoin-index-token
1613606400000,16361.548193679686,0-5x-long-altcoin-index-token
1613692800000,16375.027814949235,0-5x-long-altcoin-index-token
1613779200000,17991.419367186296,0-5x-long-altcoin-index-token
1613865600000,17887.870634824118,0-5x-long-altcoin-index-token
1613952000000,18045.61020453136,0-5x-long-altcoin-index-token
1614038400000,15725.81291959139,0-5x-long-altcoin-index-token
1614124800000,15725.81291959139,0-5x-long-altcoin-index-token
1614211200000,16685.009274650165,0-5x-long-altcoin-index-token
1614384000000,16681.359407867218,0-5x-long-altcoin-index-token
1614470400000,16681.359407867218,0-5x-long-altcoin-index-token
1615766400000,16722.800864848483,0-5x-long-altcoin-index-token
1615852800000,16722.800864848483,0-5x-long-altcoin-index-token
1615939200000,17060.183959611564,0-5x-long-altcoin-index-token
1616025600000,17484.50935647397,0-5x-long-altcoin-index-token
1616112000000,17335.794053512895,0-5x-long-altcoin-index-token
1616198400000,17479.40340196341,0-5x-long-altcoin-index-token
1616284800000,17480.0,0-5x-long-altcoin-index-token
1616371200000,17268.099616380456,0-5x-long-altcoin-index-token
1616457600000,16950.0,0-5x-long-altcoin-index-token
1616544000000,16960.39089427595,0-5x-long-altcoin-index-token
1616630400000,16420.321020817173,0-5x-long-altcoin-index-token
1616716800000,16430.337592931613,0-5x-long-altcoin-index-token
1616803200000,17071.104386809126,0-5x-long-altcoin-index-token
1616889600000,17162.157980763834,0-5x-long-altcoin-index-token
1616976000000,16950.607824223192,0-5x-long-altcoin-index-token
1617062400000,17373.51043533472,0-5x-long-altcoin-index-token
1617148800000,17619.187725504522,0-5x-long-altcoin-index-token
1617235200000,17830.00052895969,0-5x-long-altcoin-index-token
1617321600000,18153.29039689654,0-5x-long-altcoin-index-token
1617408000000,18466.68172942883,0-5x-long-altcoin-index-token
1617494400000,18221.767516539683,0-5x-long-altcoin-index-token
1617580800000,18465.46686119413,0-5x-long-altcoin-index-token
1617667200000,18467.091839618242,0-5x-long-altcoin-index-token
1617753600000,19209.776656857677,0-5x-long-altcoin-index-token
1617840000000,19209.776656857677,0-5x-long-altcoin-index-token
1618185600000,21004.275368064395,0-5x-long-altcoin-index-token
1618272000000,21004.275368064395,0-5x-long-altcoin-index-token
1618531200000,21977.0,0-5x-long-altcoin-index-token
1618617600000,21977.0,0-5x-long-altcoin-index-token
1618963200000,20810.572063813415,0-5x-long-altcoin-index-token
1619049600000,20810.572063813415,0-5x-long-altcoin-index-token
1619136000000,21094.50294536784,0-5x-long-altcoin-index-token
1619222400000,21130.265108378982,0-5x-long-altcoin-index-token
1619308800000,19172.546316874228,0-5x-long-altcoin-index-token
1619395200000,19172.546316874228,0-5x-long-altcoin-index-token
